customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,county,is_rural,location_type,mpesa_usage_score,mpesa_engagement,mpesa_monthly_transactions,bonga_points,days_since_bonga_redemption,bonga_active,has_safaricom_home,competitor_exposure,high_competitor_risk,network_quality_score,network_satisfaction,uses_data_rollover,data_bundle_tier,avg_monthly_data_gb,digital_loyalty_score,rural_network_risk,price_sensitive_risk,customer_engagement_score
7337-CINUD,Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,159.35,0,Nairobi,0,urban,43.0,medium,2,622.0,243,0,0,2,0,7,neutral,0,basic,11.978078626861796,27.458666666666666,0,0,12.9
7609-NRNCA,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.55,280.85,0,Nairobi,0,urban,99.5,high,10,633.1,42,1,0,3,0,7,neutral,1,basic,7.333133476202328,61.38826666666666,0,0,64.85
0623-EJQEG,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,93.55,6069.25,0,Machakos,1,rural,100.0,high,11,3141.1,117,0,1,3,0,7,neutral,1,premium,12.07756354129777,68.37626666666667,0,0,70.0
7153-CHRBV,Female,0,Yes,Yes,57,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,59.3,3274.35,0,Kakamega,1,rural,55.5,medium,2,2955.6,93,0,0,3,0,5,dissatisfied,1,standard,6.8154433146559645,41.181599999999996,1,0,31.65
0871-URUWO,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.25,1359.0,1,Malindi,1,rural,100.0,high,12,1096.5,323,0,1,3,0,3,dissatisfied,1,unlimited,10.047757639556579,62.924,1,0,70.0
9190-MFJLN,Male,1,No,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),95.9,1777.9,1,Nakuru,0,urban,33.5,medium,6,1565.8,197,0,1,4,1,9,satisfied,1,premium,20.75243801751081,24.275466666666667,0,1,50.05
6198-PNNSZ,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),109.8,6109.65,0,Mombasa,0,urban,100.0,high,4,3376.6,250,0,1,4,1,7,satisfied,1,unlimited,4.625116143172817,69.00426666666667,0,1,70.0
3317-VLGQT,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,78.1,1122.4,0,Nairobi,0,urban,100.0,high,9,391.20000000000005,223,0,1,5,1,4,dissatisfied,1,premium,12.989536773368922,61.0432,0,1,70.0
4132-POCZS,Male,0,Yes,No,52,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,39.9,2020.9,0,Mombasa,0,urban,57.2,medium,6,2277.8,319,0,0,5,1,6,neutral,1,standard,19.53098018188702,40.394133333333336,0,0,32.16
5614-DNZCE,Female,0,No,No,58,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),64.9,3795.45,0,Mombasa,0,urban,100.0,high,9,2897.8,124,0,0,4,1,10,satisfied,0,premium,7.417439772178503,67.72746666666667,0,0,30.0
1095-JUDTC,Female,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.05,4504.55,1,Malindi,1,rural,100.0,high,10,2983.1,36,1,1,2,0,5,dissatisfied,1,premium,3.230661971642585,67.95493333333333,1,0,90.0
3896-RCYYE,Female,0,No,No,67,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.4,3579.15,0,Nakuru,0,urban,100.0,high,4,3870.8,78,1,0,5,1,6,neutral,1,standard,13.531616770935807,70.32213333333334,0,0,65.0
9638-JIQYA,Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),24.9,49.7,0,Nairobi,0,urban,1.0,low,0,607.8,103,0,0,3,0,7,satisfied,0,basic,34.09727802314166,2.2208,0,0,0.3
3258-SANFR,Male,1,No,No,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),44.7,276.5,0,Nairobi,0,urban,61.0,high,3,146.39999999999998,311,0,0,5,1,5,neutral,1,standard,20.911752966928514,36.9904,0,0,33.3
3726-TBHQT,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.0,8175.9,0,Nairobi,0,urban,100.0,high,10,3778.0,233,0,1,4,1,6,neutral,1,unlimited,5.628991301416665,70.07466666666667,0,1,70.0
3190-ITQXP,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,890.35,0,Kisumu,0,urban,100.0,high,15,2493.5,72,1,0,2,0,10,satisfied,0,basic,6.9025006621332805,66.64933333333333,0,0,50.0
0870-VEMYL,Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),53.85,259.8,1,Nyeri,0,urban,43.5,medium,3,576.7,33,1,1,5,1,7,neutral,1,standard,6.447366082322734,27.637866666666664,0,0,73.05
4833-QTJNO,Male,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),83.85,5588.8,0,Uasin Gishu,0,urban,76.4,high,4,3641.7,362,0,1,3,0,5,neutral,1,premium,2.326583805954742,55.5512,0,0,62.92
3039-MJSLN,Male,0,No,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.2,50.6,0,Kakamega,1,rural,100.0,high,7,301.4,338,0,0,5,1,7,neutral,1,basic,100.0,60.803733333333334,0,0,45.0
0178-CIIKR,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.95,58.0,0,Kisumu,0,urban,66.5,high,3,0.0,333,0,1,5,1,7,neutral,1,basic,15.799993052084568,39.9,0,0,59.95
5385-SUIRI,Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,5568.35,1,Mombasa,0,urban,48.1,medium,8,2786.4,259,0,1,3,0,9,satisfied,1,unlimited,35.20720878108425,36.2904,0,0,54.43
3982-XWFZQ,Female,0,Yes,No,42,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.25,2203.65,1,Nairobi,0,urban,100.0,high,6,1939.5,336,0,0,4,1,5,neutral,0,standard,10.719377742463779,65.172,0,0,30.0
5774-QPLTF,Male,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,938.95,0,Kakamega,1,rural,29.0,low,3,2407.7,203,0,0,1,0,5,dissatisfied,0,basic,2.4441264627386468,23.82053333333333,1,0,8.7
2322-VCZHZ,Male,1,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.0,2024.1,0,Malindi,1,rural,36.2,medium,3,1582.0,196,0,0,3,0,2,dissatisfied,1,premium,27.442382349608984,25.93866666666667,1,0,25.86
5010-IPEAQ,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),54.2,3623.95,0,Nairobi,0,urban,98.5,high,10,3248.4,229,0,0,4,1,10,satisfied,0,standard,76.6485303153424,67.7624,0,0,29.549999999999997
4009-ALQFH,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,2369.05,1,Nakuru,0,urban,100.0,high,13,1930.0,99,0,1,4,1,4,dissatisfied,1,premium,3.696811730352819,65.14666666666666,0,1,70.0
6383-ZTSIW,Female,1,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,99.1,3877.95,0,Kisumu,0,urban,80.5,high,15,1796.1999999999998,93,0,1,5,1,8,satisfied,1,premium,1.8635161263470947,53.089866666666666,0,1,64.15
8990-YOZLV,Female,0,No,No,69,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,66.9,4577.9,0,Uasin Gishu,0,urban,100.0,high,12,3814.8,62,1,0,4,1,8,satisfied,0,premium,16.225465327048273,70.1728,0,0,50.0
3069-SSVSN,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,25.85,25.85,0,Machakos,1,rural,95.5,high,10,1.7000000000000028,220,0,0,3,0,4,dissatisfied,1,basic,100.0,57.30453333333333,1,0,43.65
5222-IMUKT,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.05,2871.5,0,Nakuru,0,urban,56.300000000000004,medium,7,1779.1,193,0,1,4,1,9,satisfied,1,premium,13.552064059674432,38.52426666666667,0,1,56.89
3627-FCRDW,Female,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,71.0,672.55,1,Nakuru,0,urban,78.60000000000001,high,13,685.0,283,0,1,4,1,8,satisfied,1,premium,4.791936020306268,48.98666666666667,0,1,63.58
7562-GSUHK,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),93.2,1573.7,1,Nairobi,0,urban,57.0,medium,10,773.4,276,0,1,5,1,8,satisfied,1,premium,60.17506231206858,36.26239999999999,0,1,57.099999999999994
6685-XSHHU,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.95,1270.55,0,Nairobi,0,urban,78.1,high,7,3203.9,206,0,0,4,1,10,satisfied,1,basic,9.68592494201085,55.40373333333333,0,0,38.42999999999999
8901-UPRHR,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.2,7711.45,0,Nairobi,0,urban,100.0,high,7,3451.4,363,0,1,3,0,7,neutral,1,unlimited,6.580473940247104,69.20373333333333,0,0,70.0
4903-UYAVB,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,126.05,1,Nairobi,0,urban,29.5,low,2,584.7,86,1,0,3,0,8,satisfied,0,basic,24.146122055398564,19.2592,0,0,28.85
0118-JPNOY,Female,1,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,0,Thika,0,urban,86.0,high,4,1801.6,137,0,1,5,1,4,dissatisfied,1,premium,39.09636605415252,56.40426666666667,0,1,65.8
6776-TLWOI,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,64.55,1,Thika,0,urban,86.5,high,6,142.7,255,0,0,5,1,5,dissatisfied,0,basic,1.8257357166090786,52.28053333333333,0,0,25.95
3845-FXCYS,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.65,31.2,0,Nairobi,0,urban,100.0,high,9,0.0,309,0,0,4,1,10,satisfied,0,basic,21.90696551183787,60.0,0,0,30.0
5857-XRECV,Female,0,No,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.5,38.25,0,Kakamega,1,rural,28.3,low,4,277.0,187,0,0,4,1,7,neutral,0,basic,3.333772877068055,17.718666666666667,0,0,8.49
0725-CXOTM,Female,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),89.65,3348.1,0,Nairobi,0,urban,60.0,medium,3,2086.3,171,0,0,3,0,5,dissatisfied,1,premium,3.7230041879477853,41.56346666666667,0,0,33.0
4343-EJVQB,Male,0,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,74.35,533.6,0,Mombasa,0,urban,85.5,high,10,846.7,238,0,0,5,1,5,neutral,1,premium,30.294207760210064,53.55786666666666,0,1,40.65
9000-PLFUZ,Female,1,Yes,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),49.45,2907.55,0,Nairobi,0,urban,100.0,high,7,3497.9,42,1,1,4,1,4,dissatisfied,1,standard,9.548239529418453,69.32773333333333,0,0,90.0
3427-GGZZI,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,1620.8,0,Mombasa,0,urban,100.0,high,11,1379.2,307,0,0,3,0,5,neutral,0,premium,4.46600260548796,63.67786666666667,0,0,30.0
7779-ORAEL,Male,1,Yes,No,45,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.15,3480.35,0,Mombasa,0,urban,57.5,medium,6,2725.3,109,0,1,4,1,7,neutral,1,premium,36.84860056615909,41.767466666666664,0,1,57.25
0644-OQMDK,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,293.85,0,Kisumu,0,urban,100.0,high,13,767.3,146,0,1,3,0,5,neutral,0,premium,24.56255928961904,62.04613333333333,0,0,55.0
4077-CROMM,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,3243.45,1,Kisumu,0,urban,81.8,high,8,2175.4,122,0,1,5,1,8,satisfied,0,unlimited,12.820613167157648,54.88106666666667,0,1,49.54
3154-CFSZG,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,90.05,4137.2,0,Machakos,1,rural,69.0,high,6,2440.1,304,0,0,3,0,5,neutral,1,premium,6.380233967946013,47.906933333333335,1,0,35.7
2868-MZAGQ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.25,79.25,1,Nairobi,0,urban,35.6,medium,3,81.5,257,0,1,4,1,5,neutral,1,premium,6.42094429761416,21.577333333333332,0,1,50.68
4847-QNOKA,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.9,44.9,1,Nairobi,0,urban,100.0,high,11,0.0,331,0,0,4,1,9,satisfied,0,standard,1.9121737560012286,60.0,0,0,30.0
2220-IAHLS,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.4,19.4,0,Nairobi,0,urban,57.5,medium,6,0.0,286,0,0,4,1,8,satisfied,0,basic,95.42590396311319,34.5,0,0,17.25
1658-XUHBX,Female,1,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.75,5348.65,0,Uasin Gishu,0,urban,64.5,high,7,3108.5,156,0,1,5,1,7,satisfied,1,premium,15.66753503396185,46.98933333333333,0,1,59.349999999999994
6379-RXJRQ,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,659.65,1,Nairobi,0,urban,94.7,high,9,482.20000000000005,219,0,1,5,1,7,satisfied,1,premium,3.454376225530839,58.105866666666664,0,0,68.41
2378-HTWFW,Male,1,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91.0,3180.5,0,Kakamega,1,rural,25.5,low,5,1703.0,206,0,0,5,1,2,dissatisfied,1,premium,100.0,19.84133333333333,1,1,22.65
8650-RHRKE,Male,0,No,No,4,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.65,118.5,1,Nakuru,0,urban,28.0,low,3,0.0,284,0,1,3,0,4,dissatisfied,1,basic,9.237394999869972,16.8,0,0,48.4
4377-VDHYI,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,90.8,3023.85,0,Nakuru,0,urban,97.9,high,15,1744.6,97,0,0,2,0,9,satisfied,1,premium,28.14333524422462,63.39226666666667,0,0,44.370000000000005
0475-RIJEP,Male,0,No,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,77.85,3365.85,1,Nakuru,0,urban,100.0,high,9,2323.7,27,1,1,3,0,7,satisfied,1,premium,6.15545142298076,66.19653333333333,0,0,90.0
1260-TTRXI,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,54.3,195.3,1,Nairobi,0,urban,80.0,high,6,0.0,332,0,0,4,1,8,satisfied,0,standard,10.639552322670413,48.0,0,0,24.0
3719-TDVQB,Female,1,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.95,1031.1,0,Nairobi,0,urban,100.0,high,7,2239.9,144,0,1,4,1,7,neutral,0,basic,10.841509650279033,65.97306666666667,0,0,55.0
6328-ZPBGN,Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.15,997.65,1,Mombasa,0,urban,100.0,high,5,976.3,244,0,1,5,1,8,satisfied,1,premium,21.809848635931164,62.60346666666667,0,1,70.0
0201-MIBOL,Female,1,No,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,0,Nakuru,0,urban,83.7,high,11,3820.8,247,0,0,5,1,4,dissatisfied,0,unlimited,47.24985181316177,60.4088,0,1,25.11
4937-QPZPO,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.9,6241.35,0,Nairobi,0,urban,100.0,high,9,3552.8,337,0,0,3,0,7,satisfied,1,premium,7.684185511897567,69.47413333333333,0,0,45.0
2925-VDZHY,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.7,6501.35,0,Nairobi,0,urban,39.0,medium,2,3763.4,23,1,0,5,1,6,neutral,0,premium,10.48075861842844,33.43573333333333,0,1,31.7
6981-TDRFT,Male,0,Yes,Yes,44,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,54.3,2317.1,0,Machakos,1,rural,61.0,high,5,2604.6,252,0,0,1,0,6,neutral,1,standard,70.01924240457643,43.5456,0,0,33.3
3413-CSSTH,Male,0,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),55.7,2237.55,0,Nairobi,0,urban,54.300000000000004,medium,4,2659.4,343,0,0,3,0,4,dissatisfied,1,standard,21.73555173390112,39.671733333333336,0,0,31.29
8033-VCZGH,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,103.95,5231.3,0,Kakamega,1,rural,99.10000000000001,high,10,2594.9,331,0,0,4,1,4,dissatisfied,1,unlimited,11.416068740795687,66.37973333333333,1,1,44.730000000000004
4789-KWMXN,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),110.85,5275.8,1,Malindi,1,rural,47.5,medium,3,2557.7,35,1,1,2,0,7,neutral,0,unlimited,42.900383396262065,35.32053333333333,0,0,59.25
0224-NIJLP,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,165.5,0,Mombasa,0,urban,72.0,high,6,107.30000000000001,241,0,0,5,1,6,neutral,1,basic,8.860584738822038,43.48613333333333,0,0,36.599999999999994
7542-CYDDM,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,358.5,0,Nairobi,0,urban,78.0,high,6,1376.1,183,0,0,3,0,8,satisfied,0,basic,6.9846045218181905,50.4696,0,0,23.4
4718-WXBGI,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),91.95,6614.9,0,Nairobi,0,urban,40.0,medium,6,3688.9,66,1,0,4,1,7,neutral,1,premium,17.266666084295096,33.837066666666665,0,1,47.0
2867-UIMSS,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.5,80.5,1,Thika,0,urban,100.0,high,5,173.0,237,0,1,4,1,9,satisfied,1,premium,13.675964853088013,60.461333333333336,0,1,70.0
8495-PRWFH,Female,1,No,No,42,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,2421.75,0,Uasin Gishu,0,urban,30.1,medium,6,1842.3000000000002,166,0,0,5,1,9,satisfied,1,standard,7.281793226354674,22.9728,0,0,24.03
0439-IFYUN,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,1294.6,0,Malindi,1,rural,19.4,low,2,1054.4,339,0,1,5,1,3,dissatisfied,0,premium,18.08174071869423,14.451733333333333,1,1,30.82
5716-LIBJC,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.15,1299.1,0,Nyeri,0,urban,20.5,low,2,1335.3,185,0,1,2,0,5,neutral,1,unlimited,1.8341472212952747,15.8608,0,0,46.15
2868-LLSKM,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),83.65,5733.4,0,Thika,0,urban,100.0,high,10,3699.3,11,1,1,5,1,7,neutral,0,premium,6.460438576969858,69.8648,0,1,75.0
8111-RKSPX,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,305.55,1,Nairobi,0,urban,9.8,low,1,79.39999999999998,250,0,1,3,0,8,satisfied,1,premium,2.3355752065834223,6.091733333333333,0,0,42.94
2988-QRAJY,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.05,7430.75,0,Nairobi,0,urban,100.0,high,10,3192.1,83,1,0,4,1,7,satisfied,1,unlimited,2.9983262841448335,68.51226666666666,0,1,65.0
1585-MQSSU,Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,900.5,1,Kakamega,1,rural,79.5,high,11,1066.0,336,0,0,5,1,3,dissatisfied,0,standard,1.67733254901542,50.54266666666666,1,0,23.849999999999998
0071-NDAFP,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,630.6,0,Nairobi,0,urban,26.5,low,2,932.0,42,1,0,2,0,9,satisfied,0,basic,10.266227777418264,18.38533333333333,0,0,27.95
2856-NNASM,Male,1,No,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.55,3856.75,1,Nairobi,0,urban,57.5,medium,8,2280.1,106,0,1,3,0,8,satisfied,1,premium,6.182401335511917,40.58026666666667,0,0,57.25
7328-ZJAJO,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1222.65,0,Thika,0,urban,100.0,high,3,2762.0,12,1,0,4,1,7,neutral,0,basic,18.913014455280585,67.36533333333334,0,0,50.0
6458-CYIDZ,Female,1,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.7,374.8,0,Kisumu,0,urban,51.9,medium,4,0.0,339,0,1,5,1,5,neutral,1,premium,20.391021368411145,31.139999999999997,0,1,55.57
8559-CIZFV,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.5,1625.0,1,Nyeri,0,urban,15.5,low,1,1248.0,89,1,0,4,1,7,neutral,0,premium,56.49343709925912,12.628,0,1,24.65
1090-PYKCI,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),105.1,7234.8,0,Uasin Gishu,0,urban,100.0,high,7,3820.2,115,0,1,4,1,9,satisfied,1,unlimited,5.009954264698813,70.1872,0,1,70.0
3058-WQDRE,Male,0,No,No,13,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,331.85,0,Nairobi,0,urban,79.3,high,8,365.29999999999995,296,0,0,5,1,7,satisfied,1,basic,15.710113900475173,48.55413333333333,0,0,38.79
7547-EKNFS,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.25,3959.35,1,Machakos,1,rural,100.0,high,8,2199.5,172,0,0,5,1,6,neutral,1,premium,8.73459132078493,65.86533333333334,0,1,45.0
2279-AXJJK,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,5088.4,0,Mombasa,0,urban,100.0,high,11,2587.3,344,0,0,5,1,8,satisfied,0,premium,19.06206854035321,66.89946666666667,0,1,30.0
6769-DYBQN,Male,1,No,No,46,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.0,3969.4,1,Mombasa,0,urban,46.400000000000006,medium,5,2658.0,22,1,1,3,0,6,neutral,1,premium,16.443363146376903,34.928000000000004,0,0,73.92
0909-SELIE,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,4860.85,0,Kisumu,0,urban,100.0,high,10,3563.6,290,0,0,2,0,10,satisfied,0,premium,8.229076848525416,69.50293333333333,0,0,30.0
3417-TSCIC,Male,0,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,788.05,0,Nairobi,0,urban,44.5,medium,4,1091.7,240,0,1,4,1,8,satisfied,1,basic,11.222159320161957,29.6112,0,0,53.35
1042-HFUCW,Female,0,No,Yes,25,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.75,1266.35,0,Kisumu,0,urban,86.5,high,9,1487.5,95,0,0,4,1,6,neutral,1,standard,2.2361900784451514,55.86666666666667,0,0,40.95
